objid,ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,mag_u,mag_g,mag_r,mag_i,mag_z,spec_z,u_g_color,g_r_color,r_i_color,i_z_color,class
1237648704042893452,189.46017,-0.30430435,20.20756,18.41068,17.37339,16.96172,16.58383,21.41552,19.62818,18.55972,18.14315,17.76499,0.1407643,1.796886,1.037281,0.4116745,0.3778896,GALAXY
1237648720697950334,189.38155,-0.5700725,19.61807,19.14478,18.78406,18.71678,18.80608,19.8064,19.38673,19.05935,18.97513,19.06906,0.2236375,0.4732914,0.360714,0.06728554,-0.08930397,GALAXY
1237648704042827995,189.39648,-0.36827077,19.18424,17.61425,16.73555,16.33492,16.00458,21.53906,19.81766,18.86367,18.44919,18.11382,0.138306,1.569992,0.8787003,0.4006252,0.3303471,GALAXY
1237648704042828039,189.43341,-0.25729031,20.97024,18.73123,17.71728,17.32223,16.96011,21.5248,19.40548,18.4119,18.05088,17.67498,0.1091934,2.239006,1.013948,0.3950539,0.3621159,GALAXY
1237648704042827983,189.35768,-0.28149687,19.61774,17.7581,16.75705,16.36025,16.00756,20.71477,18.87864,17.9415,17.56039,17.20439,0.1376595,1.859636,1.001049,0.3968067,0.3526859,GALAXY
1237648704042827802,189.34492,-0.27219947,20.20502,18.48029,17.3597,16.90826,16.55075,21.82868,20.19196,19.04356,18.53903,18.19475,0.2018574,1.72473,1.120586,0.4514408,0.3575153,GALAXY
1237648704042828043,189.43916,-0.29118767,20.56149,18.56259,17.44226,17.00194,16.57987,21.56437,19.72901,18.64987,18.21162,17.78322,0.1340797,1.998903,1.120323,0.4403191,0.4220772,GALAXY
1237648704042828052,189.44202,-0.20862011,19.91057,18.03347,17.09935,16.65956,16.30276,21.06497,19.20972,18.32271,17.89769,17.53056,0.1086955,1.8771,0.9341259,0.439785,0.356802,GALAXY
1237648721234821695,189.3253,-0.1225052,22.82453,21.0775,19.22702,18.60401,18.11648,23.56917,22.10547,20.30211,19.63218,19.19115,0.4237141,1.747032,1.850473,0.6230125,0.4875317,GALAXY
1237648673971437704,189.45584,-0.15768056,19.60671,17.86591,16.84628,16.37905,16.06686,21.49641,19.60225,18.48502,18.02402,17.78169,0.1386155,1.740799,1.019634,0.467226,0.3121948,GALAXY
1237648721234755618,189.19046,-0.20014399,20.28739,18.02571,17.14078,16.72503,16.39845,20.57001,18.51716,17.69103,17.21533,16.88202,0.07243947,2.261677,0.8849354,0.4157543,0.3265724,GALAXY
1237648704042762259,189.17567,-0.32593103,18.92935,17.6353,17.12588,16.86437,16.75343,21.38053,19.94921,19.65138,19.2689,19.17157,0.1083745,1.29405,0.5094185,0.2615166,0.110939,GALAXY
1237648704042828073,189.32045,-0.39948358,22.10285,19.99316,18.26241,17.68444,17.23882,23.18938,21.08758,19.41877,18.80347,18.41071,0.329421,2.109695,1.730745,0.5779705,0.4456234,GALAXY
1237648721234755780,189.19131,-0.12773881,19.52389,18.44946,17.61002,17.21679,16.95882,21.3208,20.34903,19.61699,18.98927,18.73798,0.2296457,1.074421,0.8394489,0.3932228,0.2579746,GALAXY
1237654669752729851,189.22375,-0.41625389,18.9315,16.87252,16.17948,15.79039,15.52393,20.60869,18.56125,18.00917,17.63038,17.1794,0.06378543,2.058977,0.6930447,0.3890905,0.2664585,GALAXY
1237648704042696925,189.13202,-0.31212592,19.56626,18.13056,17.43497,17.05999,16.7825,20.5989,19.27014,18.68169,18.33171,18.11763,0.07245316,1.435698,0.6955872,0.3749828,0.2774868,GALAXY
1237648720697884842,189.14655,-0.52111009,19.37322,17.79437,17.06459,16.63809,16.42049,20.96703,19.7025,19.0661,18.43053,18.14074,0.1098502,1.578848,0.7297802,0.4265003,0.217598,GALAXY
1237648720697884917,189.21614,-0.58767769,18.87438,17.57939,17.25176,17.0838,17.46687,21.81304,20.9892,20.93905,20.50209,20.67031,0.008552541,1.294991,0.3276272,0.1679573,-0.3830624,GALAXY
1237648704042762462,189.22807,-0.38251105,18.56125,16.97854,16.14106,15.73043,15.39228,20.35828,18.73772,18.02082,17.57758,17.25388,0.1081534,1.58271,0.8374825,0.410634,0.3381481,GALAXY
1237648720697884932,189.23258,-0.5619081,19.17485,17.14612,16.04894,15.58597,15.22854,20.84351,18.97659,17.96074,17.37508,16.97737,0.1356705,2.028734,1.097176,0.4629755,0.3574324,GALAXY
1237648720697884865,189.17725,-0.42804354,20.46571,18.55459,17.51036,17.08778,16.74828,21.15901,19.37712,18.41614,17.91577,17.5639,0.136357,1.911119,1.044233,0.4225845,0.3394928,GALAXY
1237648704042696946,189.05887,-0.37233681,19.77791,18.19846,17.53843,17.24799,16.91084,21.67738,20.30884,19.6616,19.40938,19.0832,0.1092876,1.579454,0.6600266,0.2904415,0.3371468,GALAXY
1237648703505826002,189.03504,-0.64549914,18.75461,16.94308,16.13823,15.76571,15.44821,19.74821,17.91315,17.26523,16.91727,16.5967,0.07205983,1.811533,0.8048496,0.3725224,0.3174934,GALAXY
1237648720697753803,188.9196,-0.58300788,20.37862,18.41748,17.0916,16.58773,16.27986,21.58538,19.72261,18.50534,18.05391,17.59527,0.2326266,1.961143,1.325884,0.5038662,0.3078709,GALAXY
1237648704042696896,189.05784,-0.27630002,19.41203,17.77844,17.05659,16.73076,16.47608,20.43456,18.83527,18.18287,17.88504,17.66014,0.02252786,1.633589,0.7218513,0.3258266,0.2546864,GALAXY
1237648703505760414,188.93407,-0.74049128,19.67435,18.07403,17.3115,16.92922,16.64024,20.42931,18.87467,18.11946,17.77443,17.45412,0.09137204,1.600311,0.762537,0.3822727,0.2889805,GALAXY
1237648720697753793,188.90235,-0.48172016,20.24731,18.13139,16.86036,16.38068,16.08576,21.61663,19.64563,18.51716,18.11018,17.62349,0.1858086,2.115923,1.271023,0.479681,0.2949276,GALAXY
1237648704042696902,189.06711,-0.38618519,19.82141,18.00327,17.28728,16.95272,16.66552,20.58226,18.82478,18.13735,17.8226,17.56177,0.09036843,1.818142,0.715992,0.3345566,0.2872047,GALAXY
1237648704042631185,188.9318,-0.22378051,17.44475,16.13842,15.6893,15.47003,15.28563,19.34511,18.12132,17.78254,17.78661,17.49299,0.02313283,1.306337,0.4491148,0.2192717,0.1844034,GALAXY
1237648704042631325,188.98633,-0.2579107,18.68959,17.53495,16.98159,16.64646,16.43483,20.27587,19.30684,18.68089,18.50625,18.1757,0.08471337,1.15464,0.5533638,0.3351288,0.211628,GALAXY
1237648721234624750,188.91117,-0.20600075,17.46797,16.04274,15.36384,15.01327,14.67988,20.58026,19.19985,18.70392,18.41183,17.89573,0.02279582,1.425222,0.6789045,0.3505735,0.3333883,GALAXY
1237648721234690208,189.04927,-0.20961059,19.83292,17.94574,17.0946,16.70591,16.39048,20.5797,18.73488,17.99482,17.56021,17.23688,0.06397326,1.887184,0.8511372,0.3886909,0.3154335,GALAXY
1237648721234690194,189.03582,-0.10999073,18.93934,17.70652,16.91952,16.53686,16.22899,21.27131,19.93935,19.20958,18.74539,18.33869,0.136258,1.232828,0.7869987,0.382658,0.3078651,GALAXY
1237648704042696913,189.10257,-0.26198774,18.9698,17.83049,17.43631,17.16015,17.10634,20.71463,19.65515,19.33481,19.12975,19.10561,0.06377968,1.139309,0.3941784,0.2761593,0.0538063,GALAXY
1237648721234690249,189.09666,-0.19106561,18.79041,17.69523,17.13647,16.80486,16.62331,20.37014,19.37985,19.01712,18.6231,18.37943,0.1087401,1.095181,0.5587654,0.3316135,0.1815414,GALAXY
1237648704042696734,189.07637,-0.27722781,19.94392,18.62481,17.86276,17.35121,17.15142,20.11395,18.93499,18.2695,17.77178,17.56996,0.1364352,1.319117,0.7620468,0.5115528,0.199789,GALAXY
1237648720160817316,188.78426,-0.86146599,20.25182,17.96069,17.36695,16.67241,16.35837,22.86617,20.69508,20.54676,19.55194,18.99747,0.1063999,2.291126,0.5937443,0.69454,0.3140392,GALAXY
1237648703505760364,188.86022,-0.79166561,19.98956,18.05338,17.09708,16.71193,16.37371,20.84098,19.01538,18.0938,17.81024,17.39497,0.1082914,1.936184,0.9562988,0.3851433,0.3382263,GALAXY
1237648720160817280,188.74043,-0.90544553,19.18085,17.29946,16.37594,15.99119,15.66337,21.18353,19.1864,18.40181,18.05483,17.57346,0.1123513,1.88139,0.9235134,0.3847523,0.3278179,GALAXY
1237648702968758479,188.6599,-1.1233632,19.31873,18.01472,17.38506,17.00346,16.75004,20.37233,19.05564,18.36254,18.04486,17.8051,0.09138028,1.304008,0.6296558,0.3816013,0.2534237,GALAXY
1237648702968758495,188.70465,-1.076575,19.45345,17.42449,16.46565,16.03087,15.69836,20.72902,18.73811,17.77026,17.37213,16.99557,0.09154467,2.028961,0.9588356,0.434782,0.3325129,GALAXY
1237648720160817699,188.74215,-0.8443452,23.18184,20.99863,19.15624,18.43033,18.14087,23.6428,21.99001,20.29988,19.59923,19.14222,0.4182091,2.183216,1.842388,0.7259083,0.2894611,GALAXY
1237671764786872457,190.9022,0.69847414,18.44981,16.95901,16.17263,15.73766,15.42972,20.68744,19.05447,18.35984,17.92836,17.48049,0.08269528,1.490801,0.786377,0.4349699,0.3079433,GALAXY
1237671764786807001,190.85353,0.61056193,18.94374,17.51864,16.79832,16.42692,16.15025,21.28818,19.91234,19.36969,19.07652,18.68517,0.08962411,1.425095,0.7203217,0.3714027,0.2766724,GALAXY
1237671764786806887,190.91139,0.52668745,19.40053,18.1444,17.51085,17.13762,16.91542,21.20076,20.0383,19.52995,19.18181,18.80535,0.0895534,1.256126,0.6335545,0.3732224,0.2222004,GALAXY
1237671764786741474,190.84557,0.40325844,26.31507,20.39248,18.654,18.04616,17.67534,25.68416,21.55916,19.92122,19.37498,18.88497,0.3567699,5.922588,1.738478,0.6078377,0.3708229,GALAXY
1237671764786741427,190.7384,0.49724239,18.53345,17.13577,16.40644,16.06043,15.76332,19.83911,18.59269,18.04403,17.70856,17.32871,0.04581346,1.397676,0.7293262,0.3460102,0.2971134,GALAXY
1237671764786675870,190.85942,0.24746093,20.54283,18.42847,17.32441,16.8942,16.53529,21.53679,19.53946,18.50972,18.17056,17.73305,0.1435426,2.114361,1.104057,0.4302082,0.3589134,GALAXY
1237671764786741315,190.8267,0.36026867,19.62027,18.34591,17.65523,17.29066,17.06391,20.28179,19.06329,18.52593,18.19846,17.93008,0.08999788,1.274364,0.6906834,0.364563,0.2267494,GALAXY
1237671764786806852,190.79016,0.50944371,18.82891,17.16593,16.30563,15.81029,15.46289,20.9116,19.246,18.55038,18.08946,17.57499,0.09066956,1.662983,0.860302,0.4953365,0.3473978,GALAXY
1237671764786675924,190.85113,0.33414427,19.20678,17.11225,16.06297,15.64107,15.23829,20.28656,18.28026,17.3453,17.02713,16.53918,0.1152147,2.094538,1.049274,0.4219027,0.4027758,GALAXY
1237671266570666315,191.00964,0.59872925,19.66694,18.43196,17.51928,17.10824,16.82757,22.30116,20.91864,19.61758,19.22042,19.00878,0.2287257,1.234987,0.9126816,0.4110336,0.280674,GALAXY
1237671266570666151,190.92905,0.50312629,18.51484,17.25415,16.59708,16.21672,15.94572,20.33516,19.09614,18.26742,17.96858,17.78559,0.08456746,1.260689,0.6570663,0.3803635,0.270997,GALAXY
1237671266570469633,190.96608,0.15241834,23.03368,20.03656,18.37606,17.76796,17.39268,24.20924,21.4679,19.58319,19.21383,18.85003,0.3479515,2.99712,1.660498,0.6081009,0.3752747,GALAXY
1237671266570731535,191.00237,0.65674921,17.72887,16.75076,16.4308,16.18439,16.11544,19.56889,18.92218,18.45916,18.37757,18.43065,0.08203045,0.9781094,0.3199635,0.2464046,0.06895065,GALAXY
1237671266570731751,191.02587,0.7253231,18.13152,17.05346,16.65869,16.35462,16.20954,20.81064,20.12532,19.33549,19.1384,19.05838,0.08349845,1.07806,0.3947639,0.3040733,0.1450748,GALAXY
1237671266570666238,190.92599,0.56182688,19.14727,17.24118,16.34751,15.93653,15.6123,20.55909,18.64799,17.70646,17.38021,17.14675,0.08351586,1.906086,0.893671,0.410984,0.3242273,GALAXY
1237671266570600669,190.95335,0.44537162,18.45703,16.69489,15.8974,15.51724,15.2114,20.62035,18.84032,17.87661,17.54816,17.28163,0.08055416,1.762136,0.7974939,0.3801537,0.3058472,GALAXY
1237671266570731735,191.05696,0.70155548,19.32695,17.45139,16.51022,16.06701,15.72847,20.41837,18.80826,17.73853,17.39856,17.11345,0.08136767,1.875557,0.9411716,0.4432068,0.3385363,GALAXY
1237671266570600696,190.94322,0.47898745,19.63421,18.20067,17.45459,17.10055,16.84077,21.41121,20.27684,19.30809,19.01472,18.75841,0.1429418,1.433537,0.7460823,0.3540459,0.2597713,GALAXY
1237671266570666232,190.97059,0.55346091,18.60088,16.7628,15.94156,15.54425,15.24033,19.73039,17.9243,17.05341,16.72887,16.48582,0.04580599,1.838076,0.8212414,0.3973122,0.3039236,GALAXY
1237671266570666090,191.02998,0.51961653,18.56951,17.36937,16.77785,16.4287,16.19285,20.66305,19.61205,18.8077,18.53993,18.3633,0.1148407,1.20014,0.5915184,0.3491459,0.2358532,GALAXY
1237671266570469476,190.97458,0.16675324,18.64283,16.80052,15.87481,15.37641,15.00684,21.06508,19.30768,18.11297,17.92733,17.56417,0.0722581,1.842314,0.9257107,0.4983997,0.3695698,GALAXY
1237671266570666199,190.98767,0.54156629,19.22922,17.39303,16.52334,16.11645,15.80319,20.63363,18.87053,17.94879,17.66216,17.41499,0.07063519,1.836187,0.869688,0.4068985,0.3132524,GALAXY
1237671266570600643,190.91328,0.40393113,20.32319,18.76264,17.63793,17.13453,16.82226,21.30161,19.9349,18.69631,18.22617,17.96695,0.2256664,1.560555,1.124702,0.5033989,0.3122768,GALAXY
1237648721772609837,191.42884,0.40034642,22.26069,20.56436,18.79639,18.18627,17.70804,23.45381,21.59683,19.84273,19.27702,18.84047,0.3650457,1.696331,1.767969,0.6101151,0.4782352,GALAXY
1237671266033729794,191.35575,0.43609803,19.27237,17.33037,16.39123,16.00097,15.67027,20.23244,18.41542,17.40144,17.08701,16.78922,0.09036253,1.942001,0.9391403,0.3902588,0.3307047,GALAXY
1237671764249936108,191.13538,0.61349586,19.25048,17.38564,16.54102,16.15054,15.8493,20.58771,18.87367,18.12721,17.75762,17.38774,0.08230726,1.86484,0.8446236,0.3904839,0.3012362,GALAXY
1237671266570666273,191.07416,0.61456182,19.11366,18.01429,17.62833,17.34827,17.28543,20.80507,19.95889,19.40043,19.23536,19.26082,0.08995058,1.099371,0.3859558,0.2800636,0.06283569,GALAXY
1237671266033860800,191.45262,0.68338694,19.03316,17.65402,17.071,16.76553,16.61165,21.32454,20.16095,19.42448,19.23542,19.21432,0.08222222,1.379143,0.5830154,0.3054733,0.1538754,GALAXY
1237671764249936135,191.2707,0.62189695,20.7381,18.69076,17.76847,17.36405,17.01845,22.01394,19.8687,19.03859,18.64898,18.27942,0.1074002,2.047344,0.9222889,0.404417,0.3456059,GALAXY
1237671764249870555,191.24193,0.45474235,18.86509,17.61675,17.09879,16.77055,16.60026,20.59974,19.31292,18.8418,18.55387,18.20243,0.08164438,1.248333,0.5179691,0.3282375,0.1702919,GALAXY
1237671764249936166,191.27687,0.63610919,19.52179,17.70053,16.81667,16.42128,16.09296,21.28813,19.36915,18.50908,18.13372,17.76787,0.1074538,1.82126,0.8838539,0.3953934,0.3283195,GALAXY
1237671764249936111,191.21963,0.60970937,20.22098,18.32328,17.37242,16.99777,16.65902,20.82349,19.09364,18.22693,17.88359,17.4863,0.1134704,1.897694,0.9508667,0.374649,0.3387451,GALAXY
1237671266570731673,191.10148,0.62863689,19.57141,17.71225,16.80948,16.41247,16.08161,20.4957,18.83004,17.8447,17.49516,17.25829,0.08323255,1.859159,0.902771,0.397007,0.330864,GALAXY
1237671266033795146,191.33233,0.47067065,18.29713,16.4616,15.62025,15.23693,14.93859,19.7675,18.21729,17.31377,16.97694,16.68502,0.07034234,1.835529,0.8413525,0.383317,0.2983389,GALAXY
1237671266570600509,191.1199,0.46807726,15.7471,14.90472,14.1317,13.93389,13.88017,20.44662,19.85564,19.36719,19.27766,19.21424,0.003912577,0.8423853,0.773015,0.1978149,0.05372429,GALAXY
1237671764249936064,191.14702,0.52678386,19.86576,17.87502,16.98023,16.56943,16.2447,21.06103,19.17233,18.40998,18.01876,17.63782,0.08097206,1.990738,0.8947926,0.4108047,0.3247261,GALAXY
1237671764249804986,191.19264,0.2748161,17.68999,16.12397,15.37503,14.95154,14.64733,20.48043,18.7874,17.99136,17.61943,17.17818,0.08028698,1.566019,0.7489405,0.4234867,0.3042107,GALAXY
1237671764249804953,191.32049,0.24267718,18.78896,16.88698,15.99633,15.58737,15.26409,20.14487,18.26222,17.44491,17.09797,16.7247,0.08133957,1.901985,0.8906422,0.4089689,0.3232775,GALAXY
1237671266033598703,191.4178,0.13909511,20.69923,18.70289,17.59406,17.13175,16.83486,21.73909,19.88943,18.6147,18.32575,18.06215,0.1517745,1.996338,1.108835,0.4623051,0.296896,GALAXY
1237671764249936157,191.23451,0.63732879,18.38184,16.79698,15.96636,15.549,15.21232,20.58054,19.0911,18.28719,17.85459,17.46094,0.0888966,1.584858,0.8306208,0.4173613,0.3366795,GALAXY
1237671764249870508,191.2145,0.38903193,18.45832,17.44598,16.773,16.35487,16.12511,19.34373,18.58207,18.05964,17.66344,17.39636,0.07975872,1.012342,0.6729794,0.4181309,0.229763,GALAXY
1237671266570928366,191.1512,1.1850389,19.24782,17.8936,17.34094,17.05589,16.83358,21.57101,20.27279,19.81561,19.66734,19.5361,0.08408213,1.354216,0.5526657,0.2850418,0.2223186,GALAXY
1237671266570928294,191.08448,1.0959644,18.31154,16.23494,15.21966,14.78259,14.40207,21.12857,19.00202,17.89695,17.52821,17.1374,0.08974839,2.076605,1.01528,0.4370737,0.3805122,GALAXY
1237671266570797279,191.13178,0.85591648,19.36111,17.78431,17.02701,16.59467,16.31182,21.7103,20.54219,19.50767,19.22225,18.94292,0.06413586,1.576807,0.7572937,0.4323444,0.2828465,GALAXY
1237671266570797258,191.10014,0.80604346,18.797,17.72266,17.33189,17.04174,16.91136,20.59074,19.86363,19.29321,19.19785,19.14667,0.08500534,1.074335,0.39077,0.2901535,0.1303825,GALAXY
1237671764250067231,191.19513,0.92177397,19.29844,18.1846,17.72884,17.42251,17.23897,20.99202,19.76563,19.36673,19.14875,18.87909,0.06439117,1.113836,0.4557667,0.3063297,0.1835403,GALAXY
1237671266570928341,191.12392,1.1446817,18.41781,16.57532,15.6198,15.11675,14.69085,21.09926,19.04144,18.12446,17.73483,17.36194,0.06398752,1.842499,0.9555168,0.5030508,0.4259024,GALAXY
1237671266570862742,191.09176,1.0198683,19.37833,18.35395,17.95271,17.68764,17.56462,21.09347,20.15884,19.65721,19.59717,19.51788,0.1248287,1.024374,0.4012394,0.2650757,0.1230202,GALAXY
1237671266570928379,191.10838,1.1963565,18.29203,16.4894,15.6398,15.25877,14.95491,20.02221,18.13996,17.35273,17.07688,16.82359,0.07244836,1.802637,0.8496017,0.3810272,0.3038626,GALAXY
1237671764250198209,191.16825,1.1461677,18.90818,17.62238,17.07306,16.77332,16.57001,21.75341,20.62276,20.00589,19.8025,19.52432,0.09021569,1.285803,0.549324,0.2997417,0.20331,GALAXY
1237671266570731769,191.09147,0.73534051,18.74048,17.16302,16.35038,15.92625,15.62299,20.8451,19.3812,18.23108,17.89352,17.68066,0.08001414,1.577457,0.8126431,0.4241314,0.3032598,GALAXY
1237671764250132777,191.19931,1.0731724,20.0852,18.5225,17.45679,17.01706,16.77562,21.92421,20.39164,19.2744,18.85831,18.61555,0.1958204,1.562693,1.065714,0.4397354,0.241436,GALAXY
1237671266570928177,191.10671,1.1391823,17.89664,16.83767,16.34781,15.99148,15.80782,20.03987,19.40629,18.78138,18.44469,18.28769,0.09010603,1.058979,0.4898529,0.3563337,0.1836634,GALAXY
1237671266570731792,191.10013,0.75613006,18.8721,17.89199,17.58938,17.308,17.22528,20.15349,19.44228,18.93302,18.76257,18.75515,0.0826461,0.9801064,0.3026066,0.2813835,0.08271599,GALAXY
1237671266570731775,191.0843,0.75423192,20.51622,18.49241,17.59371,17.20125,16.88098,21.17854,19.48213,18.47291,18.16548,17.91353,0.08172774,2.023802,0.8987007,0.3924599,0.3202744,GALAXY
1237671764250067236,191.15991,0.93435322,19.04684,17.60631,16.80169,16.3966,16.11417,21.51343,19.81976,19.05725,18.69604,18.37776,0.08940812,1.440533,0.8046112,0.4050961,0.2824326,GALAXY
1237671266570797261,191.07011,0.81458067,19.51843,17.66436,16.76125,16.36552,16.04887,20.3581,18.62344,17.65729,17.34038,17.06807,0.08302882,1.854067,0.9031086,0.3957291,0.3166504,GALAXY
1237671266570862714,191.08556,0.99156158,18.75813,16.76207,15.85873,15.44005,15.0962,20.32474,18.43916,17.47671,17.19724,16.98069,0.0824247,1.996059,0.9033365,0.4186773,0.3438501,GALAXY
1237671266570928281,191.12149,1.0883526,18.49487,17.15752,16.3857,16.01553,15.73037,20.66873,19.30783,18.41826,18.10905,17.81975,0.1246575,1.337349,0.771822,0.3701668,0.2851639,GALAXY
1237671266570797241,191.10978,0.77830088,20.17536,18.49094,17.61805,17.24024,16.94036,21.16129,19.62425,18.66957,18.38127,18.11366,0.08185157,1.684418,0.8728924,0.3778114,0.2998753,GALAXY
1237671763713130697,191.62598,0.67883615,19.73198,18.5842,17.86004,17.4787,17.23613,20.95816,19.88189,19.23343,18.94191,18.612,0.1373267,1.147781,0.7241573,0.3813419,0.2425728,GALAXY
1237671763712999621,191.5835,0.43509781,18.90273,17.75125,17.18843,16.84761,16.6666,21.46844,20.36322,19.79623,19.57458,19.27921,0.08711515,1.151487,0.5628166,0.3408222,0.1810112,GALAXY
1237671266033860839,191.53217,0.71530489,18.5499,16.69636,15.84228,15.44191,15.14891,21.41088,19.53142,18.49689,18.12418,17.86814,0.08905766,1.853546,0.8540792,0.4003649,0.2930059,GALAXY
1237648722847662242,194.39049,1.0677692,19.82098,18.15595,17.38049,16.99641,16.70419,20.98321,19.38901,18.59234,18.13299,17.80766,0.09834975,1.665035,0.7754593,0.3840771,0.2922249,GALAXY
1237648704581599552,193.77201,0.21456548,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.093,-9999.072,-9999.05,-9999.037,-9999.027,0.2048902,0.0,0.0,0.0,0.0,GALAXY
1237648705118404931,193.57711,0.49647951,26.03294,20.65875,18.90884,18.18463,17.7505,25.28125,21.75773,20.0237,19.34435,18.87467,0.4163609,5.374187,1.749912,0.7242107,0.4341278,GALAXY
1237648721773658271,193.78046,0.29334957,19.11903,17.25454,16.42274,16.04165,15.714,19.97712,18.08076,17.3903,17.05227,16.62887,0.0469664,1.864483,0.8318024,0.3810883,0.3276491,GALAXY
1237648704581599439,193.71682,0.068109158,18.9606,17.37263,16.56966,16.13901,15.7979,20.36765,18.78283,17.88833,17.42827,17.07774,0.08266877,1.587978,0.8029652,0.4306469,0.3411131,GALAXY
